river falls, wi;44.8595111 -92.6265897
riverdale, md;38.9615103 -76.9296515
riverhead, ny;40.9170435 -72.6620402
riverside, ca;33.99504 -117.373184
riverton, ut;40.5220027 -111.9391003
riverton, wy;43.0249578 -108.3798938
rixford, pa;41.926175 -78.494188
roanoke, tx;37.270973 -79.9414313
roanoke, va;37.274532 -79.9602097
robbins, nc;41.6439227 -87.7036602
robbinsville, nc;35.3227597 -83.8069988
robbinsville, nj;40.2238252 -74.5892843
robersonville, nc;35.8251589 -77.2491298
robertson, tx;33.564254 -101.51377
robertson, wy;41.1852267 -110.4132149
robinson, il;39.0053201 -87.7391936
roche harbor, wa;48.6103584 -123.1483365
rochester, il;39.7494943 -89.5317603
rochester, mn;43.157285 -77.615214
rochester, nh;43.157285 -77.615214
rochester, ny;43.157285 -77.615214
rochester, vt;43.874633 -72.808456
rock falls, il;41.7797533 -89.6889967
rock hill, sc;34.9248667 -81.0250784
rock, ks;37.4402994 -97.0064255
rock springs, wy;41.5869225 -109.2047867
rockford, il;42.2713945 -89.093966
rockledge, fl;28.3137515 -80.7242189
rockport, tx;28.0205733 -97.0544341
rocksprings, tx;30.0157647 -100.2053582
rockwall, tx;32.9312336 -96.4597089
rockwood, tn;35.8656284 -84.68494
rocky comfort, mo;36.7464573 -94.0904865
rocky face, ga;34.8275814 -84.6104884
rocky ford, co;41.1331273 -83.6270175
rocky mount, va;38.331517 -78.6497407
rogers, ar;36.320391 -93.978383
rogers, oh;40.7914504 -80.6261833
rogerson, id;42.2179662 -114.5942041
rogersville, tn;36.407317 -83.0054423
roland, ar;34.9006447 -92.4982142
rolla, mo;37.9513575 -91.771792
rolling prairie, in;43.4591601 -88.7342714
romayor, tx;30.4513173 -94.8432625
rome, ga;34.257038 -85.1646726
rome, pa;41.85841 -76.34077
romeo, mi;42.802808 -83.0129874
romeoville, il;41.6475306 -88.0895061
romulus, mi;42.2222614 -83.3965995
ronkonkoma, ny;40.8153761 -73.112333
roodhouse, il;39.4839361 -90.3715105
roopville, ga;33.4565021 -85.1307779
roosevelt, az;33.6675484 -111.1342893
root ranch, id;45.3132465 -115.0256617
rosalia, wa;47.2360047 -117.369813
rosamond, ca;34.871511 -118.2157747
roscoe, sd;45.448606 -99.338513
roscoe, tx;40.0795178 -79.8656018
roscommon, mi;44.3326932 -84.6165164
rose bud, ar;35.3314708 -92.0812595
rose hill, ks;37.5583517 -97.1350405
rose township, mi;42.7409565 -83.626108
roseburg, or;43.216505 -123.3417381
roselawn, in;41.151458 -87.2856748
roselle, il;41.9847505 -88.0797933
rosemead, ca;34.0676169 -118.0879763
rosemount, mn;44.7391873 -93.12611
roseville, ca;38.74073 -121.25603
rossville, tn;35.0484242 -89.5425786
roswell, ga;33.3943282 -104.5229518
roswell, nm;33.3943282 -104.5229518
round lake, ny;42.9386872 -73.7898429
round mountain, ca;40.80053 -121.93748
round mountain, nv;38.7049317 -117.074251
round rock, tx;30.508235 -97.6788934
round top, tx;30.4904665 -99.7828446
roxboro, nc;36.39375 -78.98279
roy, ut;41.1617999 -112.0261903
royal, ar;34.514125 -93.282723
royal city, wa;46.9009701 -119.6305912
royse city, tx;32.9750924 -96.3325215
rubidoux, ca;33.994015 -117.4237407
ruby, ak;64.7394444 -155.487143
ruby, az;31.46121 -111.2366592
ruidoso muni, nm;33.328261 -105.697274
ruidoso, nm;33.3315804 -105.6730991
running springs, ca;34.2124412 -117.1248776
rupert, ga;43.2597979 -73.2228853
rupert, wv;37.9631733 -80.6895314
rush city, mn;45.6855145 -92.9654903
rush township, pa;40.8370621 -75.9737537
russell, ma;42.189813 -72.8592642
russellville, al;34.5067141 -87.7294591
russellville, ky;36.8453199 -86.887219
russian mission, ak;61.785 -161.3202778
rutherfordton, nc;35.3692877 -81.9567716
rydal, ga;40.1064344 -75.108565
ryderwood, wa;46.3764967 -123.0437326
rye, co;40.9808209 -73.684294
ryegate, mt;46.2993387 -109.2573501
s lake tahoe, ca;38.9332411 -119.9843482
s. lake tahoe, ca;38.9332411 -119.9843482
s padre island, tx;26.1036887 -97.1646938
s. sioux city, ne;42.4737805 -96.4135909
s. sn francisco, ca;37.8053 -122.408521
sabine pass, tx;29.7329013 -93.8956445
sacramento, ca;38.5815719 -121.4943996
saddle island, me;44.1789686 -68.9644786
sadsburyville, pa;39.9817717 -75.8913372
safford, az;32.8339546 -109.70758
saginaw, tx;43.4200387 -83.9490365
sago, wv;38.9142671 -80.2300817
saint charles, mo;38.783194 -90.4823681
saint clair, mn;42.8208653 -82.486024
saint clair, mo;38.0592942 -93.7945456
saint jo, tx;36.0300744 -92.8046118
saint john, wa;45.6956815 -122.6125716
saint johns, az;34.5058698 -109.3609327
saint mary, mt;48.7438663 -113.4295461
saint marys, ak;62.05306 -163.16583
salem, in;38.608621 -86.079404
salem, mi;42.4060695 -83.5799219
salem, mo;37.6455993 -91.5359808
salem, oh;40.9008923 -80.8567502
salem, or;44.9391565 -123.033121
salida, co;38.5347193 -105.9989023
salina, ks;38.8402805 -97.6114237
salina, ok;36.2928692 -95.1532966
salina, ut;38.8402805 -97.6114237
salinas, ca;36.6744117 -121.6550372
salisbury, ct;41.983426 -73.4212318
salisbury, md;38.3662114 -75.6008881
salisbury twp, pa;39.9963484 -76.0198197
salmon, id;45.1757547 -113.8959008
salol, mn;48.8660961 -95.5708066
salt flat, tx;31.7437272 -105.0927275
salt lake city, ut;40.7670126 -111.8904308
saltaire, ny;40.6392273 -73.1982191
salton city, ca;33.2966685 -115.9585391
saluda, nc;40.8719829 -90.3942955
saluda, sc;34.0015232 -81.7720522
samantha, al;33.422337 -87.6052856
samburg, tn;36.3808986 -89.3547942
samoa, ca;40.8187372 -124.1864518
san andreas, ca;38.1875605 -120.6753826
san angelo, tx;31.4648357 -100.4398442
san antonio, tx;29.4246002 -98.4951405
san benito, tx;26.1326237 -97.630791
san bernardino, ca;34.1083449 -117.2897652
san carlos, az;33.313322 -110.4742322
san clemente, ca;33.4270275 -117.6124179
san diego, ca;32.7174209 -117.1627714
san diego, tx;27.7639145 -98.2388953
san dimas, ca;34.1066756 -117.8067257
san francisco, ca;37.784827 -122.727802
san gorgonio, ca;37.324433 -122.399974
san gorgonio mo, ca;37.324433 -122.399974
san jacinto, ca;33.7839664 -116.9589086
san joaquin, ca;37.9372901 -121.2773719
san jose, ca;37.3361905 -121.8905833
san leon, tx;29.4832863 -94.9221465
san luis obispo, ca;35.2827525 -120.6596156
san manuel, az;32.6184145 -110.6481488
san marcos, ca;33.1433723 -117.1661449
san marcos, tx;29.8826436 -97.9405828
san miguel, ca;35.7524679 -120.6962826
san pedro bay, ca;33.733352 -118.2009017
san pedro, ca;33.7358518 -118.2922934
san simeon, ca;35.6438587 -121.1907533
san simon, az;32.2678563 -109.2275596
san ysidro, ca;32.5520013 -117.0430813
san ysidro, nm;32.3509255 -106.8111167
sanbornton, nh;43.489296 -71.582794
sanderson, tx;30.1424077 -102.3940242
sandgap, ky;37.519251 -83.999812
sandston, va;46.1310598 -92.8674231
sandwich, il;41.6458633 -88.6217432
sandwich, ma;41.7579043 -70.4968152
sandy, or;45.3974065 -122.2614548
sandy, ut;40.5664878 -111.838904
sandy valley, nv;35.8169225 -115.632233
sanford, fl;28.8117179 -81.2680328
sanford, mi;43.672805 -84.380554
sanger, tx;36.708006 -119.5559652
sanibel island, fl;26.440359 -82.1137049
sanona creek, ak;55.342354 -131.641311
santa ana, ca;33.7494951 -117.8732213
santa barbara, ca;34.421897 -119.707135
santa clarita, ca;34.3916641 -118.542586
santa fe, nm;35.6869996 -105.9377997
santa fe, tx;29.3780129 -95.1057625
santa maria, ca;34.9531295 -120.4358577
santa monica, ca;34.019454 -118.491191
santa paula, ca;34.3541659 -119.0592705
santa rosa, ca;38.450412 -122.783159
santa rosa, nm;34.93867 -104.6824893
santa teresa, nm;36.1533504 -106.6794817
santa ysabel, ca;33.1092099 -116.6730763
santee, ca;32.8383828 -116.9739167
santee, sc;33.4751634 -80.4864764
sarasota, fl;27.3364347 -82.5306527
saratoga, ar;33.751748 -93.9027961
saratoga, wy;41.454962 -106.806426
sarcoxie, mo;37.0692266 -94.1166043
sardis, al;32.0890397 -85.7627275
sarepta, la;32.8929177 -93.4485059
satanta, ks;37.4370646 -100.9882763
saticoy, ca;34.2836433 -119.1490674
saugus, ca;34.411385 -118.540086
sauk city, wi;43.2715944 -89.7226827
sault ste marie, mi;46.490586 -84.359269
savannah, ga;32.0809263 -81.0911768
savannah, tn;35.2248034 -88.2492037
savoy, il;40.054753 -88.2517165
sayre, pa;41.9789631 -76.515499
sayville, ny;40.7359317 -73.0820556
scandia, pa;41.9128375 -79.0353197
scappoose, or;45.7572997 -122.8743589
schaumburg, il;42.0333608 -88.083406
schellville, ca;38.2460475 -122.4396293
schoolcraft, mi;46.1902943 -86.1833841
schurz, nv;38.9498148 -118.8104223
schuyler falls, ny;44.62884 -73.55793
scio, or;44.7047792 -122.8489153
scotland, pa;40.4350792 -77.5561012
scott city, ks;37.2167175 -89.5245336
scott, oh;40.9897709 -84.5832874
scotts, mi;42.1958775 -85.4130517
scotts valley, ca;37.0510595 -122.0146841
scottsburg, in;36.7573604 -78.7897293
scottsdale, az;33.5091215 -111.8992365
scranton, nd;41.4086874 -75.6621294
scranton, pa;41.4086874 -75.6621294
screven, ga;32.7623379 -81.6272037
scriba, ny;43.465347 -76.430493
sea bright, nj;40.3615488 -73.9742051
sea isle city, nj;39.1548404 -74.6897791
seagoville, tx;32.6447916 -96.5418608
seal beach, ca;33.7423967 -118.1055926
searchlight, nv;35.4651862 -114.9191116
seaside heights, nj;39.9467383 -74.0727327
seaside, or;45.993246 -123.920213
seattle, wa;47.6038321 -122.3300624
sebastian, fl;27.816415 -80.4706078
seboyeta, nm;35.2011501 -107.3892143
sebring, fl;27.4957453 -81.4410425
sebring, oh;40.9228363 -81.0189816
sedalia, mo;38.7044609 -93.2282613
sedona, az;34.8657757 -111.7929891
seekonk, ma;41.808434 -71.3369973
seeley lake, mt;47.1793267 -113.4846478
seguin, tx;29.5688411 -97.9647269
selawik, ak;66.6023978 -160.0113003
selby beach, md;38.9070581 -76.5160706
selbyville, de;38.4603917 -75.2207438
selfridge, nd;46.041389 -100.92513
seligman, az;35.3253857 -112.8800235
selinsgrove, pa;40.8062437 -76.8607084
sellersburg, in;38.3979718 -85.7550735
selma, al;32.4078632 -87.0207473
selma, ca;36.5707838 -119.6120765
selma, or;42.2790023 -123.615901
selmer, tn;35.1700744 -88.5923645
seminole, ok;35.1705939 -96.6263487
seminole, tx;32.7189926 -102.6449101
semmes, al;30.7845921 -88.2815983
semora, nc;36.4984737 -79.148904
seneca, az;33.7567174 -110.512884
seneca, il;41.3107161 -88.6090863
seneca, sc;34.6865321 -82.9527288
sepulveda, ca;34.236389 -118.484722
sequim bay, wa;48.0500914 -123.0196191
sequim, wa;48.0849312 -123.1096706
servia, in;40.848927 -85.792501
seven springs, pa;40.0231304 -79.2972551
seven valleys, pa;39.855605 -76.7684864
sevier, ut;38.7312956 -111.7866483
sevierville, tn;35.8681455 -83.561835
seville, oh;41.010055 -81.86236
seward, ak;60.104202 -149.4426113
seymour, in;38.9592201 -85.8902547
seymour twp., wi;44.514988 -88.3303798
shady grove cor, va;36.595678 -78.845045
shafter, ca;35.4698255 -119.2853652
shaftsbury, vt;43.008689 -73.191219
shanksville, pa;40.0175017 -78.9071878
sharon, ks;39.0611831 -82.6732218
sharpsburg, ga;40.4945131 -79.9264405
shaver lake, ca;37.098774 -119.166093
shaw creek, ak;64.2687581 -146.0859582
shaw island, wa;48.5840191 -122.9292374
shawnee, ok;35.3272928 -96.9253004
shawsville, va;39.6378827 -76.5549672
sheboygan falls, wi;43.7291617 -87.8106439
shelburne falls, ma;42.6042515 -72.7392588
shelburne, vt;44.380803 -73.227654
shelby, in;39.493485 -85.8190596
shelby, mi;42.6708659 -83.0329844
shelby, ms;33.9509439 -90.7678781
shelby, nc;35.2923513 -81.5356463
shelby township, mi;42.6708659 -83.0329844
shelbyville, il;39.4064284 -88.7900689
shelbyville, in;39.5214373 -85.7769238
sheldahl, ia;41.8630193 -93.6949181
sheldon, ia;43.1810844 -95.8561126
shell lake, wi;45.7430293 -91.923109
shelley, id;43.37998 -112.126914
shelter cove, ca;40.0304212 -124.0730866
shelter island, ny;41.0645437 -72.3328604
shelton, ct;41.3164856 -73.0931641
shelton, ne;41.3164856 -73.0931641
shelton, wa;47.2150945 -123.1007066
shemya, ak;52.7227455 174.1003202
shenandoah, pa;40.8204404 -76.2011079
sherburn, mn;43.667369 -94.759431
sheridan, in;33.7089341 -117.7682898
sheridan, wy;44.780378 -106.837563
sherrill, ia;42.6038868 -90.7845716
sherrills ford, nc;35.6204121 -80.9864655
sherwood, ar;34.880689 -92.230285
shiocton, wi;44.4447055 -88.5789902
shippenville, pa;41.252561 -79.4619452
shirley, ny;42.5767271 -78.9136452
shirleysburg, pa;40.2978576 -77.8741635
shoshone, id;47.305486 -115.9583164
show low, az;34.2542084 -110.0298327
shreveport, la;32.5221828 -93.7651944
shunk, pa;41.5456311 -76.7422835
sidney, mt;47.716735 -104.155973
sidney, ny;42.3157824 -75.392776
sidney, oh;40.2842164 -84.1554987
sidon, ms;33.4081776 -90.2039727
siler city, nc;35.7234734 -79.4622431
siletz, or;44.721784 -123.920113
silica, ks;38.351678 -98.462017
siloam springs, ar;36.1881365 -94.5404962
silt, co;34.9996976 -117.7495072
silvana, wa;48.2023069 -122.2553197
silver city, nm;32.7725053 -108.2793701
silver greek, ny;42.531057 -79.161039
silverton, co;37.810631 -107.663076
simi, ca;38.6399099 -122.8744391
simi valley, ca;34.2694474 -118.781482
simpson, la;31.2457364 -93.0154363
simsbury, ct;41.8684156 -72.8264761
sinton, tx;28.0364881 -97.5094278
sioux city, ia;42.4966815 -96.4058782
sioux falls, sd;43.5499749 -96.700327
siren, wi;45.7857818 -92.3810284
sisseton, sd;45.664557 -97.049791
sisters, or;44.290948 -121.5492516
sitka, ak;57.4086082 -135.4596206
skagway, ak;59.6226362 -135.4094368
skamania, wa;45.966211 -121.9278867
skaneateles, ny;42.947011 -76.4291017
skull valley, az;34.5053024 -112.6854541
skwenta, ak;61.604212 -149.423166
skwentna, ak;61.9325455 -151.2137806
skykomish, wa;47.7092722 -121.3605684
s.lake tahoe, ca;38.9332411 -119.9843482
slate hill, va;39.7392712 -76.2894019
slatington, pa;40.7484285 -75.6118529
sleetmute, ak;61.646537 -157.125712
slidell, la;30.2751945 -89.7811745
slidell, tx;30.2751945 -89.7811745
sloan, nv;35.9412342 -115.2165001
slocomb, al;31.1082335 -85.594378
smackover, ar;33.3648455 -92.7248822
smith creek, mi;42.066628 -83.228543
smith, nv;38.8004678 -119.3273811
smithfield, nc;35.5085717 -78.3392929
smithfield, pa;39.8031324 -79.8078289
smithfield, ri;41.9220433 -71.549507
smithfield, va;36.9823313 -76.6310242
smiths creek, mi;42.936519 -82.697651
smithville, tn;35.9606186 -85.8141516
smyrna, tn;35.9828413 -86.5186045
snohomish, wa;48.0074736 -121.7304882
snook, tx;40.7120178 -77.3866581
snoqualmie pass, wa;47.4239624 -121.4125502
snoqualmie, wa;47.5278365 -121.8764374
snow hill, md;38.1770634 -75.3926959
snow hill, nc;38.8606688 -77.6174917
snow water lake, nv;40.7874 -114.96314
snowmass, co;39.3316513 -106.986156
so. charleston, wv;38.3505995 -81.6332812
so lake tahoe, ca;39.096 -120.03343
so. lake tahoe, ca;39.096 -120.03343
so. windsor, ct;41.8525984 -72.6437022
social circle, ga;33.656228 -83.718231
sod, wv;38.2442625 -81.8762393
soda springs, id;42.6543652 -111.6046687
soddy-daisy, tn;35.2359025 -85.1907904
so.glastonbury, ct;41.66704 -72.66648
solana beach, ca;32.9905597 -117.2691316
soldotna, ak;60.4847228 -151.0653495
soledad, ca;36.473575 -121.3737875
solon springs, wi;46.3532743 -91.8224113
somers, ct;41.9853742 -72.4461952
somers, ny;41.3281498 -73.6856857
somerset, ky;37.0920222 -84.6041084
somerton, az;32.5964404 -114.709677
somerville, nj;40.5742696 -74.60988
somerville, tn;35.2436969 -89.3500714
somerville, va;42.3875968 -71.0994968
sommerset, la;30.196743 -92.100865
sommerton, az;32.611018 -114.710047
sonestown, pa;41.3535782 -76.5545559
sonoma, ca;38.5110803 -122.8473388
sonora, ca;37.96091 -120.343863
sorrento, fl;28.80777 -81.5636838
souris, nd;48.87384 -100.735863
south bay, fl;26.6639559 -80.7161701
south fork, mo;35.5389445 -108.5936469
south hill, va;36.7265449 -78.1291308
south lake taho, ca;38.9332411 -119.9843482
south lyon, mi;42.451377 -83.659179
south of wicken, az;33.9648497 -112.8061912
south paris, me;44.223681 -70.5133929
south port, fl;28.1386271 -81.3522928
south prairie, wa;47.1392684 -122.0981691
south yarmouth, ma;41.6667779 -70.1847414
southard, ok;36.0558721 -98.4753564
southbridge, ma;42.0750954 -72.0334084
southbury, ct;41.4814848 -73.2131693
southern pines, nc;35.1740471 -79.3922539
southfield, mi;42.4733689 -83.2218731
southport, nc;33.92156 -78.02027
southside, al;33.9245425 -86.0224718
spangler, pa;40.0012469 -76.6791011
spanish fork, ut;40.114955 -111.654923
sparks, nv;39.5348431 -119.7527683
sparrevohn, ak;61.0968176 -155.5707274
sparta, mi;43.160858 -85.710039
sparta, nj;41.0401567 -74.6310081
sparta, tn;35.9258921 -85.4641342
spartanburg, sc;34.9498007 -81.9320157
spartansburg, pa;41.8239211 -79.6853827
spearfish, sd;44.490817 -103.85937
spearville, ks;37.8500191 -99.7567932
spencer, ia;43.1413578 -95.1444393
spencer, va;36.6198599 -80.0072657
spencer, wi;44.7577418 -90.2968012
sperry, ok;36.2973134 -95.991386
spicewood, tx;36.1279132 -79.7941983
spindale, nc;35.3601212 -81.929271
spokane, wa;47.6579425 -117.4212265
spring branch, tx;29.7961358 -95.5057571
spring city, pa;40.176767 -75.5476803
spring city, tn;35.692015 -84.8607801
spring lake, nc;40.1535132 -74.0293941
spring valley, oh;38.8431354 -82.2584825
springboro, oh;39.5522815 -84.2332718
springdale, ar;36.1867442 -94.1288142
springerville, az;34.1340599 -109.2860081
springfield, il;39.7990175 -89.6439575
springfield, ky;37.6853413 -85.2221819
springfield, mo;37.2166779 -93.2920373
springfield, ne;41.0819432 -96.13446
springfield, nj;40.698551 -74.3328478
springfield, oh;39.9242266 -83.8088172
springfield, tn;36.51351 -86.888624
springfield, va;38.7890522 -77.1870368
springfield, vt;43.298698 -72.482986
springtown, pa;40.5564892 -75.2893441
springtown, tx;40.5564892 -75.2893441
springville, ca;36.245927 -118.693138
squaw valley, ca;36.7402261 -119.246785
st. anthony, id;43.966301 -111.682185
st augustine, fl;29.8946952 -81.3145395
st. augustine, fl;29.8946952 -81.3145395
st. catherines, ga;32.75042 -83.50018
st. charles, mn;41.9139516 -88.3125302
st. charles, mo;38.783194 -90.4823681
st. clair, mo;38.0592942 -93.7945456
st. clair shore, mi;43.937677 -84.767911
st. cloud, fl;28.2498534 -81.2839038
st. cloud, mn;45.5616075 -94.1642004
st. francis, ks;39.7722151 -101.799897
st. george, ak;37.104153 -113.5841313
st. george, ut;37.104153 -113.5841313
st. helena, ca;38.5052288 -122.4700424
st. hilaire, mn;48.01386 -96.21476
st. ignace, mi;45.8686238 -84.7278281
st. ignatius, mt;47.3195165 -114.0970393
st. james, la;30.0096684 -90.7989525
st james, mi;45.746953 -85.5206785
st. johns, az;34.5058698 -109.3609327
st. joseph, il;40.1117007 -88.0417048
st. joseph, mi;41.9031963 -85.5356726
st. joseph, mo;39.7686055 -94.8466322
st. louis, mo;38.6272733 -90.1978889
st maries, id;47.3143542 -116.5626675
st. martinville, la;30.1252011 -91.8334498
st. marys, ga;30.7305142 -81.5464928
st marys island, ga;32.089245 -83.783313
st mary's, pa;41.4280432 -78.5611275
st. mary's, pa;41.4280432 -78.5611275
st. marys, pa;41.4280432 -78.5611275
st marys, wv;39.391742 -81.2051132
st. michaels, md;38.7851701 -76.2243705
st paul, mn;44.9503904 -93.1014865
st. paul, mn;44.9503904 -93.1014865
st petersburg, fl;27.7703796 -82.6695085
st. petersburg, fl;27.7703796 -82.6695085
stafford, ks;37.96224 -98.60064
staley, nc;41.8882131 -121.3808229
stallion spring, ca;35.088597 -118.624356
stanfield, az;32.879224 -111.9637063
stanley, id;44.213697 -114.938844
stanley, nm;35.147546 -105.9769657
stanton, mn;32.1292891 -101.7884642
stanton, tx;32.1292891 -101.7884642
stanwood, wa;48.2452535 -122.3495336
staples, mn;29.7686177 -97.8262255
starfish, ak;29.2332155 -94.8907295
starrucca, pa;41.8998055 -75.4707352
state college, pa;40.7944504 -77.8616386
state road, nc;36.3259668 -80.8675723
statesboro, ga;32.4490141 -81.7832912
statesville, nc;35.7826363 -80.8872959
staunton, va;38.1495947 -79.072557
stayton, or;44.8006775 -122.7945333
st.croix falls, wi;45.4104918 -92.6445824
ste. genevieve, mo;37.88958 -90.1856637
steamboat spg, co;40.506315 -106.90428
steamboat spgs, co;40.478215 -106.805178
steamboat sprg., co;40.506315 -106.90428
steamboat sprgs, co;40.506315 -106.90428
steamboat sprin, co;40.506315 -106.90428
stehekin, wa;48.3093032 -120.6564879
steinhatchee, fl;29.6720821 -83.3758593
sterling, ak;41.788642 -89.6962194
sterling, co;41.788642 -89.6962194
sterling, ct;41.707599 -71.828682
sterling hgts, mi;42.5803122 -83.0302033
stevens point, wi;44.5229223 -89.574111
stevenson, al;34.8686934 -85.83942
stevenson, wa;45.6954173 -121.8847247
stevensville, md;38.980596 -76.3144415
st.francisville, la;30.7807244 -91.3763353
stibnite, id;44.8982407 -115.3392759
stigler, ok;35.253708 -95.1230169
stillwater, ok;36.1156306 -97.0585717
stilwell, ok;35.814431 -94.6286156
stockbridge, ga;42.4511466 -84.1805146
stockholm, nj;41.0895413 -74.5171024
stockton, ca;37.9577 -121.29078
stockton, nj;40.407883 -74.9782238
stockwell, in;40.28615 -86.77084
stone lake, wi;45.8455343 -91.5409362
stone mountain, ga;33.8062166 -84.1457505
stoney river, ak;60.481966 -150.990546
stonyford, ca;39.3748343 -122.5453889
storm lake, ia;42.6453271 -95.1992916
stoughton, wi;42.9167389 -89.2178997
stover, mo;38.4408563 -92.9918652
stow, ma;42.4365949 -71.5050009
st.petersburg, fl;27.7703796 -82.6695085
stratford, ct;41.1845415 -73.1331651
stratford, nh;44.655466 -71.556015
stratford, tx;36.3361403 -102.0721191
strathmore, ca;36.137375 -119.039111
strattanville, pa;41.2022858 -79.3275426
strawberry, az;34.4014435 -111.5070623
strawberry, ca;38.184096 -120.021342
stuart, fl;27.197983 -80.2519175
stuart, va;27.197983 -80.2519175
stuarts draft, va;38.0455 -78.9642
sturgis, mi;41.799217 -85.4191482
sturtevant, wi;42.6980749 -87.8945229
suches, ga;34.712091 -84.027629
suckling hills, ak;55.485433 -132.640881
suffolk, va;36.7461246 -76.6112468
sugar grove, il;41.7614181 -88.443686
sugar loaf key, fl;28.4119725 -81.5868752
sugargrove, il;41.792792 -88.171985
sugarloaf key, fl;24.6426439 -81.5114733
suisun, ca;38.2469056 -121.9717242
suisun city, ca;38.2382474 -122.040244
sula, mt;45.8366147 -113.9822959
sullivan, il;39.599479 -88.6078392
sullivan, mo;40.1993002 -93.1140993
summerfield, fl;29.0085924 -82.0348092
summerland key, fl;24.6645905 -81.4470555
summersville, mo;37.179216 -91.6568107
summersville, wv;38.2812203 -80.8525981
summerville, sc;33.0206179 -80.1747537
summerville, wv;39.0036917 -81.5562353
sumner, ga;37.2435967 -97.4792142
sumner, ia;42.8488865 -92.0970758
sumner, wa;47.2061882 -122.2312383
sumpter, or;44.7458418 -118.2012712
sun city, az;33.6290111 -112.2819337
sun city, ca;33.746707 -117.172142
sun valley, id;43.696215 -114.353097
sunapee, nh;43.387585 -72.088165
sunburg, mn;45.3477401 -95.2383563
sunbury, pa;40.8619754 -76.7936252
sunderland, ma;42.4667546 -72.5786996
sunflower, az;33.8642086 -111.4676349
sunland, ca;36.0224523 -118.9823221
sunland park, nm;31.796496 -106.5799891
sunnyside, wa;46.3246419 -120.0081898
sunriver, or;43.8839966 -121.4385168
sunset hills, mo;38.5389423 -90.407341
superior, az;33.293945 -111.0962305
superior, mt;47.1915937 -114.8917978
superior, wi;46.7207737 -92.1040796
surf side beach, sc;33.606189 -78.973201
susanville, ca;40.4162842 -120.6530063
sussex, nj;41.133372 -74.6930393
sutcliffe, nv;39.9501851 -119.600464
sutter, ca;38.9509675 -121.697088
sutton, ma;42.1500953 -71.7628478
swan lake, mt;47.9291146 -113.844821
swansea, sc;33.7382088 -81.0978734
swanton, oh;41.5906822 -83.8931809
swanton, vt;44.918139 -73.124313
sweetwater, il;41.8865103 -87.6242243
swifton, ar;35.821742 -91.1284584
swikshak bay, ak;58.5963652 -153.8554406
switz city, in;39.035 -87.053
sydney, ny;40.7374646 -73.8617063
sylmar, ca;34.3076252 -118.4492148
sylva, nc;35.3737111 -83.2259803
sylvan springs, al;33.5156628 -87.0149948
syracuse, in;43.0481221 -76.1474244
syracuse, ut;43.0481221 -76.1474244
syria, va;38.495692 -78.331826
tabernash, co;39.981241 -105.8462651
tacoma, wa;47.2495798 -122.4398746
taft, ca;35.14247 -119.45651
tahlequah, ok;35.91537 -94.969956
tahoe city, ca;39.1689372 -120.1434787
takotna, ak;62.9720835 -156.1060163
talkeetna, ak;62.3238312 -150.1088818
talladega, al;33.4359416 -86.1058048
tallahassee, fl;30.4380832 -84.2809332
tallassee, al;32.5368152 -85.8987271
tallessee, al;32.572724 -85.939652
tama, ia;42.0568108 -92.5433918
tamarac, fl;26.2052115 -80.2710557
tampa, fl;27.9477595 -82.458444
tanacross, ak;63.3505295 -143.4807395
tanana, ak;65.1719444 -152.0788889
tannersville, ny;42.1956438 -74.1337508
taos, nm;36.4072485 -105.5730665
tappahanock, va;37.92799 -76.86081
tappen, nd;46.874985 -99.636497
tarkio, mo;40.4402763 -95.3777586
tarpon springs, fl;28.1480829 -82.7438016
tatitlek, ak;60.887469 -146.6656889
tatum, nm;33.2569964 -103.3176654
taunton, ma;41.900101 -71.0897675
tavares, fl;28.7899254 -81.7751635
taylor, mo;39.913861 -91.541024
taylorville, nc;39.548935 -89.294533
teec nos pos, az;36.918902 -109.0796273
tehachapi, ca;35.1321878 -118.4489739
teller, ak;65.26361 -166.36083
telluride, co;37.9374939 -107.8122852
temecula, ca;33.4946353 -117.1473661
temple bar, az;36.0324544 -114.323326
temple city, ca;34.1082994 -118.0577568
temple, tx;31.098207 -97.3427847
templeton, ma;42.555644 -72.067579
ten sleep, wy;44.034183 -107.448002
tenino, wa;46.8567408 -122.8502933
tennant, ca;41.583422 -121.9130042
tennesse colony, tx;33.816268 -102.323548
tererro, nm;35.7419764 -105.6750171
terre haute, in;39.4667025 -87.4139119
terry, mt;46.793063 -105.312209
terry town, ga;32.31879 -82.5593
texarkana, ar;33.4023477 -94.0429654
texas city, tx;29.383845 -94.9027002
texhoma, tx;36.5032132 -101.7857006
the colony, tx;33.0890094 -96.8863922
the dalles, or;45.6015056 -121.1841587
theodore river, ak;61.2569091 -150.8651376
theodosia, mo;36.5828412 -92.6760005
thermal, ca;33.6403013 -116.1394485
thibodaux, la;29.7957633 -90.822871
thief river fls, mn;48.124679 -96.173049
thomaston, ga;46.5163363 -89.9273911
thomasville, ga;35.8831786 -80.081817
thomasville, pa;31.9134859 -87.7358367
thompson, ut;35.231883 -101.832758
thomson, ga;33.494908 -82.513847
thorne bay, ak;55.6877778 -132.5222222
thornton, ca;38.22603 -121.42467
thornton, ms;33.0792941 -90.3225881
thornton, tx;43.892944 -71.676178
thousand oaks, ca;34.1705609 -118.8375937
three lakes, wi;45.79829 -89.162905
throckmorton, tx;33.1787153 -99.1775756
